method,param_name,param_value,auroc,auprc,time_sec
t-SNE,perplexity_ee,120_48,0.8277712500000001,0.49498950760528343,57.281975746154785
t-SNE,perplexity_ee,120_60,0.8243907500000001,0.5075532021856063,68.71985220909119
UMAP,n_neighbors_min_dist,5_0.0,0.59343625,0.3369353369427901,3.1038239002227783
UMAP,n_neighbors_min_dist,5_0.1,0.6557544999999999,0.36829090678758825,3.080125331878662
UMAP,n_neighbors_min_dist,5_0.3,0.6990175,0.3917719615437706,3.0596961975097656
UMAP,n_neighbors_min_dist,5_0.5,0.74494675,0.3947943405907526,3.0127551555633545
UMAP,n_neighbors_min_dist,5_0.7,0.74047475,0.3746436137025308,3.0689539909362793
UMAP,n_neighbors_min_dist,5_1.0,0.74289125,0.36674532394137394,3.1064248085021973
UMAP,n_neighbors_min_dist,10_0.0,0.5639535,0.3528785187097535,4.352129936218262
UMAP,n_neighbors_min_dist,10_0.1,0.63855725,0.4050425947940345,4.346492767333984
UMAP,n_neighbors_min_dist,10_0.3,0.72037575,0.4143608628027859,4.370225191116333
UMAP,n_neighbors_min_dist,10_0.5,0.75680225,0.4131093740980257,4.411686897277832
UMAP,n_neighbors_min_dist,10_0.7,0.7638142499999999,0.39676073144750773,4.442852020263672
UMAP,n_neighbors_min_dist,10_1.0,0.7479412500000001,0.39132591427869584,4.316418170928955
UMAP,n_neighbors_min_dist,30_0.0,0.67840675,0.4376939275536813,6.745586156845093
UMAP,n_neighbors_min_dist,30_0.1,0.7042370000000001,0.45015382548243876,6.805020093917847
UMAP,n_neighbors_min_dist,30_0.3,0.7610145000000001,0.42620252409922743,6.710341930389404
UMAP,n_neighbors_min_dist,30_0.5,0.76711025,0.43977528834375723,6.896553993225098
UMAP,n_neighbors_min_dist,30_0.7,0.7745035,0.4183725864684992,7.039663076400757
UMAP,n_neighbors_min_dist,30_1.0,0.766154,0.4031403099671617,7.0286431312561035
UMAP,n_neighbors_min_dist,50_0.0,0.71365025,0.4616798755966464,8.378953218460083
UMAP,n_neighbors_min_dist,50_0.1,0.7447035,0.469016219813998,8.078182220458984
UMAP,n_neighbors_min_dist,50_0.3,0.7520265,0.43587909280110165,8.069681167602539
UMAP,n_neighbors_min_dist,50_0.5,0.78016275,0.43908444628523924,8.247189044952393
UMAP,n_neighbors_min_dist,50_0.7,0.7880465000000001,0.42584499078123905,8.179602861404419
UMAP,n_neighbors_min_dist,50_1.0,0.7771382499999999,0.40749855895337744,8.143234968185425
UMAP,n_neighbors_min_dist,75_0.0,0.73448,0.49672205505787387,9.48636269569397
UMAP,n_neighbors_min_dist,75_0.1,0.7657539999999999,0.4697671789230192,9.539927005767822
UMAP,n_neighbors_min_dist,75_0.3,0.807728,0.49788008671494877,9.478796243667603
UMAP,n_neighbors_min_dist,75_0.5,0.8078649999999999,0.4660668126028117,9.51561689376831
UMAP,n_neighbors_min_dist,75_0.7,0.799582,0.44063757627322314,9.569048166275024
UMAP,n_neighbors_min_dist,75_1.0,0.7958815,0.42364278349346035,9.603218078613281
UMAP,n_neighbors_min_dist,100_0.0,0.75583075,0.4808557225550146,10.71494197845459
UMAP,n_neighbors_min_dist,100_0.1,0.79827725,0.49811709549021366,10.718472003936768
UMAP,n_neighbors_min_dist,100_0.3,0.8079430000000001,0.4809724456180812,10.750121355056763
UMAP,n_neighbors_min_dist,100_0.5,0.8189664999999999,0.45199430720779954,10.67858600616455
UMAP,n_neighbors_min_dist,100_0.7,0.7956425,0.41742927129310553,10.658893823623657
UMAP,n_neighbors_min_dist,100_1.0,0.7926209999999999,0.4120100365082754,10.631852149963379
UMAP,n_neighbors_min_dist,120_0.0,0.780284,0.515931357265515,11.393508911132812
UMAP,n_neighbors_min_dist,120_0.1,0.8030437500000001,0.5094034245480703,11.525796175003052
UMAP,n_neighbors_min_dist,120_0.3,0.8421875000000001,0.5050007303255696,11.421679973602295
UMAP,n_neighbors_min_dist,120_0.5,0.8254049999999999,0.4732638066354415,11.509568691253662
UMAP,n_neighbors_min_dist,120_0.7,0.8127865,0.4551534861623387,11.414898872375488
UMAP,n_neighbors_min_dist,120_1.0,0.8132449999999999,0.44036940386556855,11.510149240493774
PaCMAP,n_neighbors_MN,5_0.3,0.4388810000000001,0.21526891806268483,0.6827349662780762
PaCMAP,n_neighbors_MN,5_0.5,0.4388810000000001,0.21526891806268483,0.6541860103607178
PaCMAP,n_neighbors_MN,5_0.8,0.43169325,0.2069125717840232,0.6989121437072754
PaCMAP,n_neighbors_MN,5_1.5,0.44906575000000004,0.20627116148547792,0.80100417137146
PaCMAP,n_neighbors_MN,5_3.0,0.42663875000000007,0.21259395700830305,0.9524481296539307
PaCMAP,n_neighbors_MN,5_7.0,0.4526805,0.2141062243903084,1.4131951332092285
PaCMAP,n_neighbors_MN,10_0.3,0.4263715,0.24542116889053434,0.9000828266143799
PaCMAP,n_neighbors_MN,10_0.5,0.4239735,0.24654475000702847,1.0842387676239014
PaCMAP,n_neighbors_MN,10_0.8,0.415424,0.2501535509588131,1.0168180465698242
PaCMAP,n_neighbors_MN,10_1.5,0.416005,0.24785157495916305,1.222116231918335
PaCMAP,n_neighbors_MN,10_3.0,0.42599925,0.24871593109488965,1.607097864151001
PaCMAP,n_neighbors_MN,10_7.0,0.413226,0.24659458508144114,2.539026975631714
PaCMAP,n_neighbors_MN,15_0.3,0.419851,0.2603083021423294,1.1601731777191162
PaCMAP,n_neighbors_MN,15_0.5,0.431483,0.2622992576768194,1.2540481090545654
PaCMAP,n_neighbors_MN,15_0.8,0.417738,0.25754408828001113,1.371532917022705
PaCMAP,n_neighbors_MN,15_1.5,0.4445945,0.269629236907432,1.63059401512146
PaCMAP,n_neighbors_MN,15_3.0,0.4382275,0.2679692666505434,2.191761016845703
PaCMAP,n_neighbors_MN,15_7.0,0.42554424999999996,0.26527710809684196,3.6119191646575928
PaCMAP,n_neighbors_MN,30_0.3,0.46505225000000006,0.308230383358668,1.9779551029205322
PaCMAP,n_neighbors_MN,30_0.5,0.484567,0.3103269827411665,2.122056007385254
PaCMAP,n_neighbors_MN,30_0.8,0.46287275000000005,0.3044341341422126,2.373769998550415
PaCMAP,n_neighbors_MN,30_1.5,0.466147,0.30665081582594567,2.8821098804473877
PaCMAP,n_neighbors_MN,30_3.0,0.47836725,0.3161229700572035,3.8810617923736572
PaCMAP,n_neighbors_MN,30_7.0,0.46868225,0.3070906481430646,6.930088043212891
PaCMAP,n_neighbors_MN,50_0.3,0.51438925,0.3422093921958901,2.9992311000823975
PaCMAP,n_neighbors_MN,50_0.5,0.5119892500000001,0.3388936055997812,3.245093822479248
PaCMAP,n_neighbors_MN,50_0.8,0.51360875,0.33360995152523004,3.6534879207611084
PaCMAP,n_neighbors_MN,50_1.5,0.5149015,0.3404579331116538,4.460662126541138
PaCMAP,n_neighbors_MN,50_3.0,0.514002,0.3416202254436014,6.403979063034058
PaCMAP,n_neighbors_MN,50_7.0,0.5157075,0.34425455861025345,11.644431829452515
PaCMAP,n_neighbors_MN,80_0.3,0.5931032500000001,0.40350366931496084,4.622686862945557
PaCMAP,n_neighbors_MN,80_0.5,0.5947615,0.40711928811269504,5.0271852016448975
PaCMAP,n_neighbors_MN,80_0.8,0.58811875,0.40545216663718076,5.658354043960571
PaCMAP,n_neighbors_MN,80_1.5,0.5896457500000001,0.40547242387476146,7.005828142166138
PaCMAP,n_neighbors_MN,80_3.0,0.5935887499999999,0.4152588437809732,9.980727910995483
PaCMAP,n_neighbors_MN,80_7.0,0.59037775,0.4190003118647409,18.95426630973816
PaCMAP,n_neighbors_MN,120_0.3,0.6619200000000001,0.460685651108008,6.807146072387695
PaCMAP,n_neighbors_MN,120_0.5,0.6572155,0.46194738889726616,7.305240154266357
PaCMAP,n_neighbors_MN,120_0.8,0.66107775,0.4680618278801611,8.230957269668579
PaCMAP,n_neighbors_MN,120_1.5,0.66472925,0.4666822111156914,10.25138521194458
PaCMAP,n_neighbors_MN,120_3.0,0.669313,0.4751854637798864,14.88215184211731
PaCMAP,n_neighbors_MN,120_7.0,0.6679947500000001,0.477347818117395,29.341294765472412
DensMAP,lambda_neighbors,0.1_10,0.937348,0.7436239897097717,7.423565149307251
DensMAP,lambda_neighbors,0.1_15,0.9363655000000001,0.7353696015919867,9.015775918960571
DensMAP,lambda_neighbors,0.1_30,0.94197225,0.7623510965138038,12.717206954956055
DensMAP,lambda_neighbors,0.1_50,0.9429232500000001,0.751990911588016,16.900190114974976
DensMAP,lambda_neighbors,0.1_70,0.9419624999999999,0.7537198153289665,20.40491485595703
DensMAP,lambda_neighbors,0.1_90,0.94188475,0.7620919799707202,24.02812886238098
DensMAP,lambda_neighbors,0.25_10,0.9507472499999998,0.7745849312348159,7.342136859893799
DensMAP,lambda_neighbors,0.25_15,0.9552792499999999,0.7964882137721694,9.02738881111145
DensMAP,lambda_neighbors,0.25_30,0.9629282499999999,0.8041302045521493,12.692224025726318
DensMAP,lambda_neighbors,0.25_50,0.9584825,0.8023305119835757,16.824589014053345
DensMAP,lambda_neighbors,0.25_70,0.9508432499999999,0.772378839625706,20.29844903945923
DensMAP,lambda_neighbors,0.25_90,0.9523147500000001,0.7734953900275592,24.09703803062439
DensMAP,lambda_neighbors,0.5_10,0.95840825,0.7901966746771695,7.2978081703186035
DensMAP,lambda_neighbors,0.5_15,0.9608625000000001,0.8066632414952315,9.01396107673645
DensMAP,lambda_neighbors,0.5_30,0.9673644999999998,0.8225208416233493,12.71955394744873
DensMAP,lambda_neighbors,0.5_50,0.9611482499999999,0.7956797946711901,16.78071403503418
DensMAP,lambda_neighbors,0.5_70,0.9664020000000001,0.8178295742898449,20.79050874710083
DensMAP,lambda_neighbors,0.5_90,0.9572379999999999,0.7946461263127539,24.22391390800476
DensMAP,lambda_neighbors,1.0_10,0.96156775,0.8047538910894391,7.410783052444458
DensMAP,lambda_neighbors,1.0_15,0.964397,0.8172740610832679,8.987241983413696
DensMAP,lambda_neighbors,1.0_30,0.9732044999999999,0.8513298058185967,12.654711723327637
DensMAP,lambda_neighbors,1.0_50,0.971173,0.8396070978587009,16.84709596633911
DensMAP,lambda_neighbors,1.0_70,0.9695215,0.8312363112667316,20.591964960098267
DensMAP,lambda_neighbors,1.0_90,0.9700829999999999,0.8332478780541785,24.55426597595215
DensMAP,lambda_neighbors,2.0_10,0.9692657500000001,0.8454239791928095,7.3709821701049805
DensMAP,lambda_neighbors,2.0_15,0.97354975,0.857179454042436,9.065560102462769
DensMAP,lambda_neighbors,2.0_30,0.9775575000000001,0.8797638974566167,12.849187135696411
DensMAP,lambda_neighbors,2.0_50,0.9776605000000002,0.8792586738413993,16.89963698387146
DensMAP,lambda_neighbors,2.0_70,0.97550225,0.862003057332672,20.58886981010437
DensMAP,lambda_neighbors,2.0_90,0.9774950000000001,0.8675694107996281,23.943125009536743
DensMAP,lambda_neighbors,4.0_10,0.9726434999999998,0.8621184738965648,7.342818737030029
DensMAP,lambda_neighbors,4.0_15,0.9775767499999999,0.8834354887710898,8.905516147613525
DensMAP,lambda_neighbors,4.0_30,0.98484725,0.9122013699287485,12.832552909851074
DensMAP,lambda_neighbors,4.0_50,0.9823692500000001,0.902096898445144,16.778803825378418
DensMAP,lambda_neighbors,4.0_70,0.9850490000000001,0.9135759994620783,20.51180911064148
DensMAP,lambda_neighbors,4.0_90,0.983973,0.9044272602303769,24.365091800689697
DensMAP,lambda_neighbors,8.0_10,0.973889,0.8869400786457995,7.413725852966309
DensMAP,lambda_neighbors,8.0_15,0.9793937500000001,0.908704839216943,8.969261884689331
DensMAP,lambda_neighbors,8.0_30,0.9880095,0.9387504176279756,13.216754913330078
DensMAP,lambda_neighbors,8.0_50,0.9888435000000001,0.9458603004039593,17.15137004852295
DensMAP,lambda_neighbors,8.0_70,0.9897252499999999,0.9400708272864715,21.23136615753174
DensMAP,lambda_neighbors,8.0_90,0.9868612500000001,0.9261124570867284,24.10327386856079
Density t-SNE,k_lambda,10_0.0001,0.8064402500000001,0.493375971454603,43.56054472923279
Density t-SNE,k_lambda,10_0.0002,0.8207777500000001,0.5184862291092723,42.99525713920593
Density t-SNE,k_lambda,10_0.0005,0.85237725,0.526418603076462,43.685039043426514
Density t-SNE,k_lambda,10_0.001,0.852722,0.5329201303103851,43.26423907279968
Density t-SNE,k_lambda,10_0.002,0.8678677500000002,0.5601163051729247,43.344852924346924
Density t-SNE,k_lambda,10_0.005,0.8793055,0.5873536401856025,43.1014609336853
Density t-SNE,k_lambda,10_0.01,0.8930599999999999,0.6350654418680519,45.69856595993042
Density t-SNE,k_lambda,10_0.02,0.8966,0.6518376504336798,46.231446981430054
Density t-SNE,k_lambda,10_0.05,0.8985279999999999,0.6639735468728055,43.16779804229736
Density t-SNE,k_lambda,10_0.1,0.90528975,0.6868897681982008,42.917855978012085
Density t-SNE,k_lambda,10_0.2,0.9043357499999999,0.7055552850146536,43.12813711166382
Density t-SNE,k_lambda,10_0.5,0.90200075,0.7124009360777152,43.13432598114014
Density t-SNE,k_lambda,30_0.0001,0.7967230000000001,0.44810342931996944,44.32794809341431
Density t-SNE,k_lambda,30_0.0002,0.8028675,0.4736920196344061,45.071073055267334
Density t-SNE,k_lambda,30_0.0005,0.8357330000000001,0.5226757217887968,43.85712003707886
Density t-SNE,k_lambda,30_0.001,0.8505254999999999,0.5197747279597288,43.57367706298828
Density t-SNE,k_lambda,30_0.002,0.8624877500000001,0.5632008994729757,43.682607650756836
Density t-SNE,k_lambda,30_0.005,0.87227075,0.5872825409576127,43.97679424285889
Density t-SNE,k_lambda,30_0.01,0.896255,0.6420793320468073,43.84729719161987
Density t-SNE,k_lambda,30_0.02,0.90066275,0.6538308734357008,43.73115611076355
Density t-SNE,k_lambda,30_0.05,0.9107810000000001,0.6874712526718646,43.7147958278656
Density t-SNE,k_lambda,30_0.1,0.91045225,0.706130661627655,43.82901310920715
Density t-SNE,k_lambda,30_0.2,0.9157455,0.7176474570009537,43.70476722717285
Density t-SNE,k_lambda,30_0.5,0.9160882499999999,0.7104783417357845,44.20454812049866
Density t-SNE,k_lambda,70_0.0001,0.8183169999999999,0.45353271009227,45.3597571849823
Density t-SNE,k_lambda,70_0.0002,0.8127322499999999,0.4801370350337437,45.43567991256714
Density t-SNE,k_lambda,70_0.0005,0.8500617500000001,0.5340844157420129,45.66542911529541
Density t-SNE,k_lambda,70_0.001,0.85921325,0.5696992341050103,45.60123896598816
Density t-SNE,k_lambda,70_0.002,0.86399375,0.5778664692439461,45.62043881416321
Density t-SNE,k_lambda,70_0.005,0.8758417500000002,0.5888689780739723,45.686179876327515
Density t-SNE,k_lambda,70_0.01,0.8845175000000001,0.6062513410308549,45.246731996536255
Density t-SNE,k_lambda,70_0.02,0.8912612500000001,0.6352442457795667,45.54679322242737
Density t-SNE,k_lambda,70_0.05,0.9042130000000002,0.6726570672522951,45.202173948287964
Density t-SNE,k_lambda,70_0.1,0.9037927499999999,0.6873639780667288,45.18973088264465
Density t-SNE,k_lambda,70_0.2,0.9089137500000001,0.6885119602012842,45.482409954071045
Density t-SNE,k_lambda,70_0.5,0.9109907499999998,0.6872316486878476,45.98950386047363
Density t-SNE,k_lambda,150_0.0001,0.82477375,0.4485701763652962,47.81899118423462
Density t-SNE,k_lambda,150_0.0002,0.81187,0.4716403966463716,47.62867212295532
Density t-SNE,k_lambda,150_0.0005,0.8591557500000001,0.5451305529723479,46.785393953323364
Density t-SNE,k_lambda,150_0.001,0.874172,0.5852729314043458,46.74829697608948
Density t-SNE,k_lambda,150_0.002,0.8771075000000002,0.608824824202951,47.32955288887024
Density t-SNE,k_lambda,150_0.005,0.866227,0.6069233051525726,47.12115979194641
Density t-SNE,k_lambda,150_0.01,0.8794692500000001,0.6195618732472636,47.41122317314148
Density t-SNE,k_lambda,150_0.02,0.89309775,0.6498886968916048,48.831908226013184
Density t-SNE,k_lambda,150_0.05,0.8941245,0.6607632575344723,47.414337158203125
Density t-SNE,k_lambda,150_0.1,0.8946755,0.6676914296328994,46.90457105636597
Density t-SNE,k_lambda,150_0.2,0.9044752500000001,0.6862795564959219,46.963058948516846
Density t-SNE,k_lambda,150_0.5,0.9061355,0.6803814664669626,46.9149329662323
Density t-SNE,k_lambda,310_0.0001,0.82405175,0.4342309033441271,52.42552590370178
Density t-SNE,k_lambda,310_0.0002,0.8155005000000001,0.459733162375088,51.97664213180542
Density t-SNE,k_lambda,310_0.0005,0.8619147500000001,0.5670778983474759,51.953134059906006
Density t-SNE,k_lambda,310_0.001,0.889407,0.6099926009342944,51.5250461101532
Density t-SNE,k_lambda,310_0.002,0.8909635,0.6485098719322536,51.393383264541626
Density t-SNE,k_lambda,310_0.005,0.8897002500000001,0.6604692281111365,51.33854675292969
Density t-SNE,k_lambda,310_0.01,0.8794010000000001,0.6294627100187006,54.335654973983765
Density t-SNE,k_lambda,310_0.02,0.8873607500000001,0.6377604727327024,52.74773812294006
Density t-SNE,k_lambda,310_0.05,0.8836727499999999,0.638704327018689,51.550153970718384
Density t-SNE,k_lambda,310_0.1,0.8903220000000001,0.6460446349750218,51.46697378158569
Density t-SNE,k_lambda,310_0.2,0.9022355,0.6716643866074505,51.77009892463684
Density t-SNE,k_lambda,310_0.5,0.9098299999999999,0.6764431658749188,51.62642002105713
